cat,F0,F1,F2,F3,F4,F5,F6,F7,F8,Sx,Sy,Sz
trois_valeurs_quasi_egales,-0.0341711789,-0.632612884,-0.302717388,-0.287206411,0.289119184,-0.571775138,0.639803708,0.0959981084,-0.272836506,0.702142894,0.702142715,0.702142358
trois_valeurs_quasi_egales,0.0638194382,-0.502578855,0.975345612,-0.974539876,0.422937334,0.281698942,-0.504140079,-0.8811903,-0.421074808,1.0990715,1.09907126,1.09907115
trois_valeurs_quasi_egales,0.245691776,0.510372281,1.24066114,-1.20244539,0.643049359,-0.0264080837,-0.594848871,-1.08907855,0.565815389,1.36384928,1.36384916,1.36384904
trois_valeurs_quasi_egales,0.171046674,0.401245713,0.287008435,0.43669048,0.0181730129,-0.285657883,-0.22950767,0.3336173,-0.32962811,0.522139132,0.522138834,0.522138774
trois_valeurs_quasi_egales,0.207459152,-0.329371989,-0.701677978,0.736280799,0.310828894,0.0717848241,0.242339432,-0.662402272,0.382586271,0.802419722,0.802419543,0.802419543
trois_valeurs_quasi_egales,0.231522858,-0.805427492,-0.680651009,-0.158380255,0.662398875,-0.837702334,1.04255188,0.279492855,0.0238940492,1.07963061,1.07963037,1.07963026
trois_valeurs_quasi_egales,-0.619338095,-0.47076422,-0.0180371106,-0.470503658,0.616577506,0.0631036311,-0.0238843635,0.0611309111,-0.775381565,0.778154373,0.778154194,0.778153896
trois_valeurs_quasi_egales,0.195898652,1.06901085,0.814379811,1.34283435,-0.188087314,-0.0761216283,0.0528685749,0.81621933,-1.08414304,1.35807788,1.35807776,1.35807765
trois_valeurs_quasi_egales,1.12027502,-0.228786021,-0.136300564,0.265580595,1.00337231,0.498645127,0.0196934938,-0.516562581,1.02893746,1.15149355,1.15149319,1.15149295
trois_valeurs_quasi_egales,-0.546521366,0.868997753,0.702775657,0.347917855,0.875718951,-0.812284768,-1.06207526,-0.160297394,-0.627723873,1.24408102,1.24408054,1.24408031
trois_valeurs_quasi_egales,0.764346719,0.716325819,-0.729393423,-0.948686421,0.836367011,-0.172765791,0.380961537,0.645547152,1.03319883,1.2764653,1.27646518,1.27646482
trois_valeurs_quasi_egales,0.521089435,1.14507651,0.19461751,0.517794371,-0.419954538,1.08449817,1.03969455,-0.364758521,-0.637650073,1.27303231,1.27303195,1.27303135
trois_valeurs_quasi_egales,-0.135872006,-0.983871102,-0.401570916,0.140598267,0.384637117,-0.989954114,1.05332494,-0.178254813,0.0803397,1.07131839,1.07131827,1.07131803
trois_valeurs_quasi_egales,0.938946426,0.187070623,-0.152224705,0.227513865,-0.483979166,0.808572531,0.0800337493,-0.818875074,-0.512666106,0.96942699,0.96942687,0.969426274
trois_valeurs_quasi_egales,-0.146286279,-0.67152071,-0.150490731,0.184316933,-0.186464041,0.652874827,-0.663034737,0.0963233411,0.214695662,0.703553438,0.703553379,0.70355314
trois_valeurs_quasi_egales,-0.170192748,-0.673241436,0.729560971,-0.927835822,0.371107399,0.126012325,-0.353035629,-0.650772154,-0.682891846,1.00721395,1.00721359,1.00721323
trois_valeurs_quasi_egales,-0.050490737,0.601248562,-0.356222391,-0.682200372,-0.119903669,-0.105683982,-0.151646718,0.339214861,0.594037294,0.700673878,0.70067358,0.700673461
trois_valeurs_quasi_egales,-0.879568577,-0.0581789389,-0.824368834,-0.530523896,0.962836683,0.498096555,0.63365072,0.725376666,-0.727272868,1.20690131,1.20690095,1.20690084
trois_valeurs_quasi_egales,-0.0939800143,0.490410686,-0.211687416,0.381518215,0.212061867,0.321900785,0.373842359,-0.0931319743,-0.381726146,0.542352796,0.542352736,0.542352676
trois_valeurs_quasi_egales,0.334065139,0.181402951,-0.57930553,0.517864227,-0.430168271,0.163931906,-0.316731095,-0.512005568,-0.342977434,0.692894101,0.692893744,0.692893207
trois_valeurs_quasi_egales,0.875632644,0.152588338,-0.652523577,0.162847906,0.993032992,0.450742751,0.650038898,-0.454318434,0.766059279,1.10263455,1.10263455,1.10263431
trois_valeurs_quasi_egales,-0.164795816,-0.983644068,0.576665103,-0.221499354,-0.543939769,-0.991122365,1.11849725,-0.252645135,-0.111310691,1.15206611,1.15206575,1.15206575
trois_valeurs_quasi_egales,-0.372020274,0.536124945,-1.04433525,-0.923558354,0.54258585,0.607540548,0.724642277,0.966765702,0.238166153,1.23144865,1.23144841,1.23144817
trois_valeurs_quasi_egales,0.103986733,0.8794052,-0.376085997,0.932444334,-0.0089892745,0.236798376,0.212934673,-0.390093684,-0.853283048,0.962084949,0.962084651,0.962084174
trois_valeurs_quasi_egales,-1.09175289,0.0387346596,-0.887833178,-0.495665282,-1.19384551,0.557424784,-0.737607121,0.74492079,0.93952179,1.40771961,1.4077189,1.40771854
trois_valeurs_quasi_egales,-1.08744073,-0.496214598,-0.00215542316,0.453230351,-0.991108775,-0.490965724,0.20202972,-0.44747746,1.0898205,1.19530821,1.19530797,1.19530761
trois_valeurs_quasi_egales,0.786432564,0.367828369,1.00905025,-0.982003808,-0.260173291,0.86019367,0.434911668,-1.25258422,0.117643058,1.33114851,1.33114803,1.33114791
trois_valeurs_quasi_egales,-0.158279359,-0.396491736,0.384868026,0.0463516265,0.389407933,0.420231044,-0.55061841,0.146755189,-0.0752577856,0.574788153,0.574788153,0.574787915
trois_valeurs_quasi_egales,0.34781304,1.30553198,-0.268524736,-0.0768505186,-0.257412076,-1.35104668,-1.33064437,0.356115878,0.0078400271,1.37749577,1.37749565,1.37749529
trois_valeurs_quasi_egales,-1.14097214,-0.15858978,0.0106882453,0.0859924555,-0.550724506,1.00816202,-0.133680284,0.999316692,0.557295144,1.15199077,1.15199077,1.15199029
trois_valeurs_quasi_egales,-0.576228619,1.25562298,-0.177373961,1.22653925,0.601332843,0.272196621,0.321951926,-0.0435853451,-1.35445118,1.39287162,1.39287126,1.39287114
trois_valeurs_quasi_egales,1.00342941,0.374178171,0.36994186,-0.356710941,1.06934035,-0.114043444,-0.386812091,-0.0154699609,1.06483507,1.13302135,1.13302112,1.133021
trois_valeurs_quasi_egales,0.202445298,-0.974478006,0.662142575,-1.09281898,0.0957137123,0.474983811,-0.44021219,-0.685752213,-0.874632657,1.19541836,1.195418,1.19541788
trois_valeurs_quasi_egales,0.977028131,0.58700335,-0.284361482,0.603243232,-1.0079931,-0.00812238455,-0.248056412,-0.139267266,-1.13977671,1.17474198,1.17474186,1.17474174
trois_valeurs_quasi_egales,-0.5000664,0.714415729,-0.207305536,-0.551787496,-0.523762345,-0.473956525,-0.498894513,-0.136801451,0.731997967,0.896343589,0.89634335,0.896343231
trois_valeurs_quasi_egales,0.20745036,-0.532670379,-0.0209951103,0.207773566,0.101539709,-0.52319622,0.490926594,0.182115331,0.230302781,0.57202661,0.57202661,0.572026253
trois_valeurs_quasi_egales,0.768801212,-0.244411379,0.72346276,0.657191873,0.73457396,-0.450212359,-0.388888299,0.758191705,0.669403195,1.08360112,1.08360076,1.08360016
trois_valeurs_quasi_egales,1.15399086,-0.246732205,0.810390472,0.716201186,-0.447193176,-1.1560185,0.452399909,1.33732808,-0.237050265,1.43153942,1.4315393,1.43153906
trois_valeurs_quasi_egales,-1.27349854,0.3300834,-0.341439664,-0.462142795,-0.636326313,1.10853362,0.109362423,1.15475869,0.708453298,1.35916698,1.35916662,1.35916662
trois_valeurs_quasi_egales,0.0423678532,0.534980357,0.0638951734,0.120643601,-0.0718850121,0.52188009,0.525101423,-0.0266493782,-0.125059471,0.540445924,0.540445626,0.540445209
trois_valeurs_quasi_egales,0.657037675,-0.234815523,-0.197668925,0.0239702277,-0.426346958,0.586142898,-0.306001216,-0.537586987,-0.378514618,0.725196421,0.725196362,0.725196362
trois_valeurs_quasi_egales,0.629254341,-1.12453902,-0.148049414,-1.10573459,-0.570469975,-0.366581917,0.252700359,0.304044664,-1.23538136,1.29709983,1.29709983,1.29709935
trois_valeurs_quasi_egales,0.219141901,-0.495468318,-1.29229808,-0.0990926921,1.29942191,-0.515003741,1.38047218,0.17192772,0.168176711,1.4012661,1.40126586,1.40126562
trois_valeurs_quasi_egales,1.14806437,0.098754406,0.208384663,-0.19602856,-0.139349878,1.14602911,0.121447295,-1.15847218,-0.120089173,1.17099476,1.17099464,1.17099452
trois_valeurs_quasi_egales,-0.408052623,0.655038476,-0.24438113,0.579770982,0.475171983,0.305584222,0.390721589,-0.0209887922,-0.708661139,0.80950892,0.809508801,0.809508741
trois_valeurs_quasi_egales,0.649955332,-0.370655239,-1.00709903,-0.959610641,-0.727812648,-0.351441801,-0.480396152,0.952354431,-0.66054219,1.25462174,1.25462162,1.25462151
trois_valeurs_quasi_egales,0.220717907,-0.358846456,0.273838669,-0.451086372,-0.186636001,0.119008169,0.0167224407,-0.298112005,-0.404134154,0.502468884,0.502468824,0.502468467
trois_valeurs_quasi_egales,-0.295585662,0.592173278,-0.644703329,-0.704984665,-0.564421833,-0.195209712,-0.518948853,0.429466248,0.632402897,0.923949599,0.92394942,0.923949063
trois_valeurs_quasi_egales,0.662667215,-0.398876101,-0.433207214,0.58878237,0.460197598,0.476919204,0.0102979839,-0.644216478,0.608915091,0.886509359,0.88650918,0.886508882
trois_valeurs_quasi_egales,-0.262214303,-0.287530988,0.677881777,-0.619470358,-0.302862555,-0.368082523,0.398063302,-0.660722375,-0.126276553,0.781635821,0.781635523,0.781635284
trois_valeurs_quasi_egales,1.14887702,0.0210512727,-0.846829176,0.782311201,0.520919561,1.07429636,0.324887365,-1.32878923,0.407736003,1.42740369,1.42740357,1.42740345
trois_valeurs_quasi_egales,0.771730602,-0.796005905,-0.637964427,-0.648243487,0.234999314,-1.07738006,0.78765738,0.973315001,-0.261621207,1.27913725,1.27913725,1.27913713
trois_valeurs_quasi_egales,-0.204200387,0.426171482,-0.403576642,-0.253605306,-0.449420691,-0.34626469,-0.529320836,0.0509161353,0.321591526,0.621445477,0.621445119,0.621444702
trois_valeurs_quasi_egales,0.966969252,-0.89406395,0.137809724,0.888600886,0.900960684,-0.389910221,0.169499993,0.377214789,1.25791502,1.32414961,1.32414925,1.32414925
trois_valeurs_quasi_egales,-0.518678784,0.282203466,-1.22694242,-1.0186882,-0.873835087,0.229654491,-0.739797831,1.00539982,0.543990135,1.361637,1.36163652,1.36163652
trois_valeurs_quasi_egales,0.170140266,-0.925919294,0.989461541,0.188664466,1.00370276,0.906804502,-1.34192634,0.023717463,0.252941638,1.36576295,1.36576295,1.36576271
trois_valeurs_quasi_egales,-0.290946841,0.388603389,0.972530484,-1.04020262,0.0100512393,-0.315208256,-0.121684685,-1.01506901,0.369196862,1.08695853,1.08695841,1.08695817
trois_valeurs_quasi_egales,0.704003036,-0.555971444,-0.117487431,-0.329111576,-0.551414251,0.637303591,-0.463242412,-0.453172863,-0.631323159,0.904725552,0.904725373,0.904725134
trois_valeurs_quasi_egales,0.119137228,-0.492777944,-0.393865794,0.426649809,-0.232312635,0.419707924,-0.464682579,-0.339638919,0.284375459,0.641992509,0.641992092,0.641991913
trois_valeurs_quasi_egales,-0.317513168,0.0806261078,-0.4131791,-0.420509815,-0.036503274,0.316023529,0.0197186619,0.519806802,0.0862799212,0.527287543,0.527287543,0.527287245
trois_valeurs_quasi_egales,1.24886405,0.159148097,-0.0807549208,-0.0269993227,-0.395793498,-1.19755137,-0.176409721,1.18723607,-0.388407201,1.26155102,1.2615509,1.26155055
trois_valeurs_quasi_egales,0.91944921,0.0405399278,0.017585963,-0.0403176248,0.919551015,-0.0118439719,-0.0180889964,0.0110599175,0.92026639,0.920510709,0.920510709,0.920510352
trois_valeurs_quasi_egales,-0.0883837938,-0.858311534,-0.0834019035,0.724304795,-0.119388044,0.461080611,-0.468014479,-0.0226746798,0.729325354,0.866872191,0.866871595,0.866871357
trois_valeurs_quasi_egales,-0.39825353,0.659558713,-0.697591603,-0.2708143,-0.801744699,-0.603425562,-0.92103827,-0.0494527221,0.479062319,1.03935468,1.03935444,1.03935421
trois_valeurs_quasi_egales,0.451206863,1.13385403,-0.851841629,-0.763966799,-0.558796942,-1.14845431,-1.19482827,0.785472989,0.412632108,1.48823643,1.48823607,1.48823607
trois_valeurs_quasi_egales,0.324241251,-0.572617233,0.567189932,-0.667844653,-0.533134997,-0.15645358,0.451196194,-0.377629459,-0.639174938,0.868750751,0.868750095,0.868749976
trois_valeurs_quasi_egales,-0.417289972,0.352898121,0.625984967,-0.262980253,0.59866488,-0.51280266,-0.668756664,-0.45561868,-0.188947782,0.830978453,0.830978453,0.830978155
trois_valeurs_quasi_egales,-0.250423759,-0.424205184,0.104666904,-0.0282337293,-0.10467647,-0.491796046,0.436014146,-0.250419796,0.0282693431,0.50360471,0.503604591,0.503604293
trois_valeurs_quasi_egales,-0.0286016241,-0.223405689,-1.09347892,0.804770827,0.753742695,-0.175045073,0.773272693,-0.792708576,0.141729921,1.1164341,1.11643398,1.11643374
trois_valeurs_quasi_egales,0.0475765653,-0.535247684,0.514517069,0.719141543,-0.0949234217,-0.165245816,0.184534848,0.507918119,0.51131916,0.743963301,0.743963182,0.743963122
trois_valeurs_quasi_egales,-0.484629184,0.48635754,0.462984681,-0.230653435,-0.656802416,0.448523521,0.63063252,0.133531541,0.519842088,0.828108668,0.828108609,0.82810849
trois_valeurs_quasi_egales,-0.349365175,-0.525310338,0.58134824,0.701732576,-0.492932707,-0.0237067342,0.348552108,0.465874702,0.630432367,0.857888818,0.85788852,0.85788852
trois_valeurs_quasi_egales,-0.569871664,0.676308811,0.0818548948,-0.671959937,-0.540474057,-0.212614939,-0.112087555,-0.198347479,0.858453512,0.888171017,0.888170898,0.888170898
trois_valeurs_quasi_egales,0.87833631,-0.271615475,0.202441305,0.259452701,0.90109688,0.0833084062,-0.217810988,-0.0219342671,0.915591955,0.941399038,0.94139874,0.941398621
trois_valeurs_quasi_egales,0.225936219,0.530760765,0.357514322,0.622979105,-0.095711492,-0.251608223,-0.146356642,0.411950171,-0.519082963,0.678653598,0.6786533,0.6786533
trois_valeurs_quasi_egales,-0.428234488,0.570939898,0.462069541,-0.732340991,-0.372818589,-0.21805495,0.0561881959,-0.507837892,0.67956531,0.850215077,0.850214779,0.85021466
trois_valeurs_quasi_egales,1.16752958,-0.536865056,-0.48682037,0.512512684,-0.0409993231,1.27435994,-0.512395442,-1.26429379,0.16539599,1.3741703,1.37417018,1.37416983
trois_valeurs_quasi_egales,-1.34666514,0.51950407,-0.342239648,-0.0576277673,-0.916740537,-1.16481173,-0.619428456,-1.04413748,0.852411866,1.48341525,1.48341513,1.48341477
trois_valeurs_quasi_egales,-0.680019498,0.992170036,-0.611664593,-1.16272163,-0.62685442,0.275848985,-0.0813200176,0.666042864,1.17078412,1.3494302,1.34942997,1.34942973
trois_valeurs_quasi_egales,-0.8222633,0.297361195,-0.034459427,-0.295164824,-0.788586795,0.238193333,0.0498882867,0.235445946,0.841310918,0.875058889,0.87505877,0.875058532
trois_valeurs_quasi_egales,0.399107665,0.710012972,0.19937785,0.722521544,-0.331032813,-0.267463624,-0.147758469,0.299091548,-0.769329965,0.838544548,0.838544488,0.838544488
trois_valeurs_quasi_egales,0.414090574,0.634946108,0.280732393,0.672774434,-0.286362112,-0.344687998,-0.171294764,0.410217643,-0.675143242,0.808355689,0.808355331,0.808355272
trois_valeurs_quasi_egales,0.18287456,-0.549951494,-0.155751795,-0.214845598,0.0853998587,-0.553801835,0.529666007,0.224518508,-0.170860142,0.600123644,0.600123525,0.600123107
trois_valeurs_quasi_egales,-0.0572611988,1.07334161,-0.00983416289,-1.02402365,-0.0575777292,-0.321710944,-0.321767509,-0.00776897371,1.02559376,1.07491291,1.07491279,1.07491267
trois_valeurs_quasi_egales,0.636904299,0.20483683,-0.599728703,0.494229972,-0.692768216,0.288251162,-0.396698654,-0.534222543,-0.603751659,0.898487747,0.898487449,0.89848721
trois_valeurs_quasi_egales,0.280032724,-0.550416052,-0.00360101461,0.435113251,0.218886539,0.379675806,-0.337115735,-0.174699321,0.487054557,0.617567122,0.617567003,0.617566645
trois_valeurs_quasi_egales,-0.0313770622,-0.62214005,-1.09520495,0.0910012424,-1.0938015,0.618735671,-1.25628471,-0.0636926591,0.0721731484,1.25996709,1.25996697,1.25996697
trois_valeurs_quasi_egales,-0.486493051,0.784952462,-0.0742395818,-0.410522074,-0.177697733,0.811315238,0.673151791,0.458923548,0.441127539,0.926465273,0.926464915,0.926464796
trois_valeurs_quasi_egales,0.0892724097,-0.0689721182,-0.82242626,-0.601727843,-0.571606159,-0.0173792243,-0.56485939,0.598014355,-0.111466244,0.830127835,0.830127656,0.830127358
trois_valeurs_quasi_egales,-0.320441544,-0.956455052,0.495917022,-0.954175591,0.0116921067,-0.59399879,0.500288606,-0.590321779,-0.81526345,1.12402093,1.12402093,1.12402046
trois_valeurs_quasi_egales,-0.163518652,0.735266685,-0.534915805,-0.624561012,0.304166377,0.609012902,0.660814345,0.469421059,0.44323647,0.92384553,0.92384541,0.923845351
trois_valeurs_quasi_egales,0.750021756,0.723478675,-0.110321566,-0.20600003,0.0571240932,-1.02587843,-0.702251136,0.755936623,0.183107644,1.04791498,1.04791474,1.04791451
trois_valeurs_quasi_egales,1.26227379,0.423099786,-0.244332746,0.473822653,-0.894964099,0.898096859,0.119181328,-0.923077464,-0.982736468,1.35353148,1.35353136,1.353531
trois_valeurs_quasi_egales,0.30758661,0.516438186,0.759468913,-0.825430453,-0.195734456,0.46740061,0.402698219,-0.795670152,0.377961397,0.968561649,0.968561292,0.968561172
trois_valeurs_quasi_egales,-0.188909575,0.323514789,-0.798239827,0.86072576,0.0409135669,-0.187115744,-0.0316133648,-0.819267392,-0.324555963,0.88177985,0.881779492,0.881779313
trois_valeurs_quasi_egales,-0.199264139,0.544787884,-0.502911925,0.517142177,0.475293726,0.309967637,0.531298339,-0.258306444,-0.490326375,0.76773721,0.767737031,0.767736971
trois_valeurs_quasi_egales,-0.648293555,0.297415972,-0.267147869,0.38444823,0.324199438,-0.572016537,-0.109653637,-0.621729255,-0.426072598,0.761649013,0.761648774,0.761648536
trois_valeurs_quasi_egales,-0.228712559,-0.442540586,-1.26501918,-0.50872004,-1.15859246,0.497285187,-1.23988652,0.556997657,0.0293148309,1.35956812,1.35956788,1.35956764
trois_valeurs_quasi_egales,-0.616674483,-0.553405702,-1.08390713,0.0179064274,1.21085906,-0.628410518,1.21687829,-0.298265874,-0.540042102,1.3643316,1.36433136,1.36433125
trois_valeurs_quasi_egales,-0.183581918,-0.805352509,0.45396167,0.397959232,-0.486592084,-0.702305675,0.834447384,0.0548814088,0.434812188,0.942537427,0.942537189,0.942536891
trois_valeurs_quasi_egales,-0.0231377631,1.39424217,-0.158876479,1.22285295,-0.0579080284,-0.686268508,-0.688318551,-0.149745867,-1.21387041,1.40345597,1.4034555,1.40345538
trois_valeurs_quasi_egales,-0.323612541,-0.903156757,-0.212842479,-0.0200851411,-0.218544841,0.957890153,-0.927680254,0.319789112,0.0535087287,0.982710242,0.982710063,0.982709706
trois_valeurs_quasi_egales,-0.116221189,-0.555733502,-0.471383721,0.678557038,-0.256580472,0.135191977,-0.2657125,-0.412161261,0.551426053,0.737936854,0.737936497,0.73793596
trois_valeurs_quasi_egales,0.892179489,-0.537765682,0.372589737,0.519996405,0.96524477,0.148006231,-0.39701283,0.0557668209,1.0311501,1.1063453,1.10634518,1.10634494
trois_valeurs_quasi_egales,0.17351234,-0.919882298,0.167971075,-0.322013736,0.101609483,0.889092684,-0.877897739,-0.219080597,-0.292921662,0.951054335,0.951054037,0.951053679
trois_valeurs_quasi_egales,0.251327366,-0.506669044,-0.61949861,-0.246487349,0.568757832,-0.565168798,0.761403918,0.351365715,0.0215263665,0.838843167,0.838842869,0.838842511
trois_valeurs_quasi_egales,1.00078511,0.646273494,0.643374205,-0.68076098,1.16504669,-0.111356132,-0.606765211,-0.24117662,1.18610311,1.35394645,1.35394621,1.35394585
trois_valeurs_quasi_egales,-1.32800543,0.604814291,0.0692054033,-0.574489832,-1.19018304,-0.622586071,-0.201372027,-0.593170941,1.31976724,1.46088612,1.46088612,1.46088576
trois_valeurs_quasi_egales,0.0472290516,-0.990828991,0.667104363,1.14822531,-0.146318585,-0.298613638,0.3291637,0.652572274,0.945939898,1.19540882,1.19540811,1.19540799
trois_valeurs_quasi_egales,0.880720854,0.165779635,0.234341562,-0.105880544,0.890512288,-0.232044518,-0.266811013,0.193835899,0.865625739,0.926319897,0.926319599,0.926319301
trois_valeurs_quasi_egales,-0.340535492,0.0227645636,0.672981143,0.569498479,-0.39266181,0.301454663,0.359295666,0.643960476,0.160024777,0.754577219,0.754577041,0.754576743
trois_valeurs_quasi_egales,0.283900738,-0.777191877,-0.801702797,0.815122783,0.709597468,-0.399249554,0.763104737,-0.468826652,0.724725425,1.15210879,1.15210855,1.15210831
trois_valeurs_quasi_egales,1.09267282,0.420924723,-0.225244135,-0.403976709,0.515447497,-0.996475577,-0.254391849,0.989435971,0.614937782,1.19241238,1.19241226,1.1924119
trois_valeurs_quasi_egales,0.287146121,0.397992909,-0.398936659,0.392128944,0.180435404,0.462254971,0.404701769,-0.457215846,-0.164838523,0.632457018,0.632456779,0.63245672
trois_valeurs_quasi_egales,0.922121823,-0.760644197,-0.752729118,0.481891155,1.18233967,-0.604436278,0.955489933,0.137779966,1.0312829,1.41261816,1.41261768,1.41261768
trois_valeurs_quasi_egales,0.0646984428,0.832029045,0.688684106,0.150284708,-0.690142095,0.819672048,1.06956637,0.046642065,-0.156830713,1.0820092,1.0820092,1.08200908
trois_valeurs_quasi_egales,-0.495356649,0.734945774,-0.0337361693,0.638594985,0.409314811,-0.459694237,-0.365348399,-0.28102991,-0.757762611,0.886939526,0.886939466,0.886938989
trois_valeurs_quasi_egales,0.835027099,-0.250298679,-0.73570168,0.322334588,1.09418249,-0.00640791655,0.707111359,-0.203202486,0.871709764,1.14069128,1.14069104,1.1406908
trois_valeurs_quasi_egales,-0.412906468,0.857778251,-0.508819938,0.976584554,0.235980675,-0.394676059,-0.202396184,-0.611312449,-0.86631757,1.07943201,1.07943189,1.07943177
trois_valeurs_quasi_egales,-0.0150843924,1.40775859,-0.173185021,-1.38586676,-0.0514945835,-0.29787153,-0.301913232,0.166038901,1.37596703,1.41845191,1.41845191,1.41845155
trois_valeurs_quasi_egales,-0.416613519,0.444416612,-0.433849871,0.586250663,0.108927041,-0.451379597,-0.2050412,-0.591546595,-0.409059018,0.747862697,0.747862697,0.747862577
trois_valeurs_quasi_egales,-0.259347975,-0.409251094,-0.356291533,-0.482561767,0.35453251,-0.0559689254,0.248121381,0.261748075,-0.481264949,0.601408601,0.601408124,0.601407826
trois_valeurs_quasi_egales,-0.454850078,-0.881624281,0.456473321,-0.965503633,0.275913,-0.429176897,0.231153816,-0.582347751,-0.894403577,1.09202516,1.0920248,1.09202456
trois_valeurs_quasi_egales,-0.77214551,-0.0987817049,0.314702719,-0.223448098,-0.432622433,-0.684041679,0.242624015,-0.712800205,0.371555537,0.839645445,0.839645267,0.839645147
trois_valeurs_quasi_egales,-0.531271338,-0.907095075,-0.346599847,-0.488771141,0.591181695,-0.798003495,0.839080453,-0.229966879,-0.684295952,1.10688877,1.10688865,1.10688806
trois_valeurs_quasi_egales,1.23885906,0.254169196,0.215671092,-0.101087987,1.07742333,-0.689077497,-0.317643285,0.648416996,1.06044614,1.28292167,1.28292155,1.28292155
trois_valeurs_quasi_egales,0.597593307,-0.169202417,0.151425615,-0.191131324,-0.144671559,0.592634439,-0.12258862,-0.599264383,-0.18582651,0.639278769,0.639278412,0.639278233
trois_valeurs_quasi_egales,0.523259521,-1.24804997,0.294914812,-1.2619524,-0.44442609,0.358281434,-0.228210002,-0.404055238,-1.30501461,1.38506472,1.3850646,1.38506436
trois_valeurs_quasi_egales,-0.327120513,0.131533325,-1.19097912,-0.401937813,-1.17507899,-0.0193788521,-1.12879479,0.380300671,0.35204199,1.24207103,1.24207103,1.24207056
trois_valeurs_quasi_egales,-0.124245368,-0.50940907,0.260854721,-0.461607456,-0.0685978979,-0.353825063,0.338320851,-0.280671328,-0.386965364,0.585644662,0.585644603,0.585644305
trois_valeurs_quasi_egales,0.712541461,0.127204493,-0.11545743,-0.150204539,0.700381875,-0.155341953,0.0833663046,0.174675673,0.706941009,0.732957959,0.73295784,0.732957542
determinant_negatif,1.40478826,-1.35353351,-0.737604856,0.525904179,1.85611296,1.69301295,0.757363319,0.697586775,-0.428239584,2.95501781,1.66472995,-0.823241889
determinant_negatif,-1.21727586,0.806699514,-1.39086437,-1.93390918,-0.990777969,-1.41538143,-0.434372902,1.31874275,-1.36336398,3.27545261,1.94980717,-0.219465524
determinant_negatif,0.582294464,1.19125605,-0.543221235,-0.571858644,0.00266647339,1.74434686,-1.62056851,-1.36996341,-0.526312351,2.49690151,1.90559196,-0.580750942
determinant_negatif,1.63527298,-0.407402992,-0.822029352,-1.51869345,0.294926167,-0.825012922,0.714202166,-1.91336083,0.972206116,2.78420997,1.73568714,-0.97039628
determinant_negatif,-0.250547886,0.428347111,-0.112642288,1.27198148,-0.00560808182,-1.62560892,1.53641605,-0.896924973,0.415713072,2.28758383,1.60515749,-0.218661919
determinant_negatif,-1.17946339,0.774708033,1.19340062,-0.442345858,1.73348808,-1.88364959,1.68022919,-1.7238915,0.483146429,3.37346888,2.17657065,-0.27376619
determinant_negatif,1.7965107,1.65803599,1.79661202,-0.621447325,1.77474833,0.850645542,-1.26096773,1.59733462,-0.738384008,3.3089509,2.61825967,-0.588356256
determinant_negatif,-0.222450018,1.3780396,0.0132029057,0.402184725,1.0306561,-1.46252155,0.844701529,0.435127497,0.943245888,2.04533672,1.47851956,-0.857188642
determinant_negatif,1.88517952,-0.78812933,-0.595448971,0.22278595,1.47131157,1.50401759,-1.62715435,1.32376552,-0.663264751,2.99228048,2.02583504,-0.887821734
determinant_negatif,-1.76821756,-0.596186876,1.51582026,-1.79358983,-1.61956263,-1.52362275,0.338607788,1.22733927,-1.06161761,3.15553665,2.40362477,-0.976904452
determinant_negatif,1.35126233,-1.67395592,-1.74639225,-1.83840132,-0.805196524,-0.680016994,1.95930004,-0.919702291,-0.782510757,3.52597833,2.23937154,-0.134652182
determinant_negatif,0.0870256424,0.481212139,-0.331992626,0.579928875,1.25229311,-0.502469063,-1.06683683,1.16692877,-1.14417267,2.21632242,1.18294358,-0.0627894253
determinant_negatif,0.881280661,-0.161092758,1.24447131,-1.92220306,-1.44559407,-1.31145215,0.0526823997,-0.965201616,1.00513744,3.00217581,1.66854739,-0.0583943203
determinant_negatif,1.01269388,-1.32757258,1.88919425,0.937301159,-1.239254,0.152387619,-1.50829291,-1.13525867,-1.44484162,3.09507585,2.05900502,-0.791764021
determinant_negatif,-0.75999999,-1.26084757,1.86661458,0.113873243,1.39471817,1.90084577,1.51978683,0.357725859,-0.159951687,2.75507808,2.1922493,-1.13573754
determinant_negatif,0.0907521248,0.495229006,0.693424702,-0.49292922,-1.70427847,-1.68915224,-1.26141644,0.395722866,-0.587517977,2.62982702,1.37397611,-0.155725434
determinant_negatif,0.375922918,-1.31523347,-0.851423025,0.522861481,1.39180207,0.384831667,-1.39559937,-1.74058819,-0.53148365,2.9739933,1.15889871,-0.163735941
determinant_negatif,-0.932271242,-1.50038457,-0.436233521,-0.380671501,-1.02044606,-1.84135485,-1.02735329,-0.909802437,0.291793823,2.72979116,1.53688514,-0.204826936
determinant_negatif,-0.397059202,-0.116564035,-0.087338686,0.669168711,0.174785376,1.82562828,0.90003562,-0.642224073,-0.0921652317,1.97779453,1.11049032,-0.276182681
determinant_negatif,0.328383684,0.0360183716,1.39023781,-0.735287905,0.528292418,1.32080126,1.33775496,-0.182564497,0.741005421,2.0969348,1.59948814,-0.150533751
determinant_negatif,-0.670921326,0.933440924,1.78935385,0.953529358,1.38044953,1.94803476,1.93035102,0.507899284,0.768935442,3.41847563,1.99884093,-0.164534301
